id,fecha,ciudadano_nombre,ciudadano_dni,ciudadano_email,ciudadano_telefono,localidad,tipo_solicitud,departamento_destino,texto_solicitud,prioridad,estado,canal_ingreso
6b197e3a-7292-4f82-a689-6a7248088205,2025-06-15,Sr(a). Dante Perez,78471893,malenagodoy@example.com,+54 9 3805 9740,San Ferando del Valle de Catamarca,Queja,Registro de Personas,Saqué turno para DNI hace 8 meses y aún no me llamaron.,Media,Pendiente,Teléfono
65ac81de-57fd-443a-92ea-037c99d96445,2024-09-15,Isabella Francisco Martin,83193506,bautista08@example.com,+54 9 3949 7592,Paraná,Consulta,Registro de Personas,¿Cómo obtengo partida de nacimiento legalizada?,Baja,Resuelta,Email
ae963ba5-5f4e-4925-b877-77ef530ca604,2025-04-14,Dylan Gonzalez,61745550,diazjazmin@example.net,+54 9 3624 8563,San Miguel de Tucumán,Trámite,Ministerio de Producción,Necesito certificado de productor agropecuario.,Baja,Resuelta,Email
1eb04330-d78e-46d1-8b24-d5ab20e35efd,2025-08-08,Thiago Joaquin Perez,37316950,ramirezoriana@example.com,+54 15 2210 4810,Corrientes,Queja,Ministerio de Producción,No aprueban mi proyecto productivo hace 4 meses sin explicación.,Media,Pendiente,Web
d6ca165e-13bb-462c-bd55-425155711efd,2025-02-02,Santiago Nicolas Medina Quiroga,39893719,maximomorales@example.net,+54 15 2798 3377,Comodoro Rivadavia,Queja,Ministerio de Educación,La escuela Escuela N° 481 de Neuquén no tiene calefacción funcionando.,Alta,En proceso,Presencial
c2e2d069-cbf3-404f-940e-d555bd447aba,2024-11-08,Martina Gonzalez Perez,52272763,gimenezbautista@example.org,+54 15 2188 5580,Constitución,Sugerencia,ARBA,Sugiero descuentos mayores para pago anual anticipado.,Baja,En proceso,Teléfono
6e50d270-8ccb-4d50-9d8e-2f5c1d8c4622,2025-06-16,Sr(a). Uma Velazquez,19748680,delfina88@example.net,+54 15 2760 0537,Viedma,Trámite,Ministerio de Desarrollo Social,Solicito asistencia económica por situación de vulnerabilidad.,Baja,Pendiente,Presencial
a5df6179-0cdd-4abd-aa08-50f0f4336664,2025-07-30,Sofia Leiva,54245341,speralta@example.com,+54 9 3698 3863,Corrientes,Queja,Ministerio de Producción,Cobran tasas municipales excesivas para pequeños comercios.,Alta,Resuelta,Teléfono
1b35d6d1-d269-4717-a070-9c871e7ce25b,2024-10-12,Bautista Benjamin Farias,88400284,valentinaromero@example.net,+54 9 3126 5476,Ushuaia,Consulta,Registro de Personas,¿Dónde puedo cambiar el domicilio en mi DNI?,Alta,Resuelta,Email
5241ae9c-a5c1-4790-afe7-b7532b94addd,2024-12-16,Rafael Thiago Nahuel Velazquez Soto,70513204,salvador33@example.com,+54 15 2598 9458,San Salvador de Jujuy,Consulta,Ministerio de Obras Públicas,¿Qué empresa se encarga del mantenimiento de semáforos?,Media,En proceso,Presencial
716d3a21-4536-4b3b-b7a6-b601370fa6cd,2025-02-21,Thiago Joaquin Simon Ferreyra,82878386,plopez@example.net,+54 9 3860 1908,Neuquén,Queja,ARBA,Me cobran impuesto inmobiliario por una propiedad que ya vendí.,Baja,Resuelta,Presencial
61d6ec0b-71b6-475e-abc5-43e3ab3b7987,2025-07-01,Ludmila Vazquez,74954206,francescagarcia@example.com,+54 15 2531 6948,Viedma,Consulta,Ministerio de Ambiente,¿Cómo denuncio un delito ambiental?,Alta,Pendiente,Web
b1ab9617-963a-4027-ad7a-b5a523f7f3ff,2024-09-20,Thiago Gabriel Pilar Lopez,62563480,luciana56@example.net,+54 15 2222 3999,Comodoro Rivadavia,Queja,Ministerio de Salud,Personal médico maltrata a los pacientes en Hospital Municipal. Necesitan capacitación urgente.,Baja,Resuelta,Presencial
9fa1f39c-a73a-421c-93a7-38ab3079f833,2025-07-17,Delfina Fernandez Miranda,67672121,catalina99@example.net,+54 9 3506 1867,La Plata,Sugerencia,Ministerio de Ambiente,Sería útil crear más espacios verdes en Bahía Blanca.,Media,Pendiente,Presencial
8a2274a1-a001-429c-a68d-328679300b06,2024-09-14,Dr(a). Joaquina Romero,19126497,pilar87@example.com,+54 9 3654 3155,Neuquén,Trámite,Ministerio de Desarrollo Social,Solicito asistencia económica por situación de vulnerabilidad.,Baja,Pendiente,Teléfono
6be61d9b-639d-4b3f-bf6a-dc1fc2575d2f,2025-01-17,Alma Jazmin Catalina Castro,54299300,jvillalba@example.org,+54 9 3787 8343,Santa Fe,Trámite,Ministerio de Producción,Solicito habilitación comercial para mi negocio.,Alta,En proceso,Email
7694d751-13cb-4897-9eb7-e88656f46b4f,2025-02-10,Emilia Valentino Vargas,16569667,alvarezmora@example.net,+54 9 3220 1043,Posadas,Trámite,Registro de Personas,Necesito partida de defunción de mi esposo.,Baja,Resuelta,Teléfono
de8ec920-5919-4a79-902c-4749a6fad2a8,2025-02-05,Dr(a). Francesca Quiroga,72327933,agustinaluna@example.net,+54 9 3955 6521,Comodoro Rivadavia,Sugerencia,Ministerio de Salud,Sería útil implementar turnos online para el centro de salud de San Ferando del Valle de Catamarca.,Alta,Pendiente,Web
9948b4eb-9639-43f4-8c67-0c9e7f0572f5,2025-02-12,Luisina Gomez Maldonado,54904408,vvillalba@example.net,+54 9 3636 6711,Ushuaia,Sugerencia,Registro de Personas,Sería útil poder hacer algunos trámites de forma remota.,Baja,Resuelta,Presencial
f22ef3cd-6b05-4ca8-85c9-43cdd67d46e3,2025-05-30,Josefina Valentino Gonzalez,20790811,valentin30@example.com,+54 9 3325 7749,Santa Fe,Trámite,ARBA,Necesito certificado de libre deuda inmobiliaria.,Media,Pendiente,Teléfono
59284883-853c-4463-94f8-045b94ff185f,2024-10-07,Camila Luciana Gonzalez,40273896,gomezvictoria@example.org,+54 9 3302 6164,Chilecito,Trámite,Ministerio de Ambiente,Solicito inspección ambiental en empresa Empresa Romero Ltd.,Alta,Pendiente,Teléfono
97873285-024c-4385-ab03-ac20f125d849,2025-07-08,Dr(a). Nicolas Benitez,51895863,mendezfacundo@example.org,+54 15 2583 8691,Santa Fe,Trámite,Ministerio de Obras Públicas,Solicito permiso para obra en vía pública.,Media,En proceso,Presencial
8573956a-0d34-4522-bee3-6529b103d162,2025-04-07,Valentin Fernandez,10313783,gomeznina@example.com,+54 9 3341 0295,Paraná,Trámite,Ministerio de Educación,Necesito legalizar mi título universitario.,Alta,Resuelta,Presencial
609ba13f-2f87-4d84-be29-2962d774a4e0,2025-05-08,Lourdes Tomas Diaz,19705302,bruno00@example.net,+54 9 3293 2736,La Plata,Sugerencia,Ministerio de Desarrollo Social,Sería útil crear más cooperativas de trabajo en Rosario.,Baja,En proceso,Presencial
10460427-88d2-4ff6-b811-6ff8e7524fbe,2025-07-02,Maria Paz Francisco Gonzalez Martin,50087349,santino10@example.net,+54 9 3749 7703,La Plata,Consulta,Ministerio de Salud,¿Cómo puedo inscribirme al programa de vacunación contra hepatitis B?,Media,Resuelta,Presencial
b325c1a6-d07d-4b7b-97f3-c7873417f9c4,2025-06-18,Milagros Mateo Benjamin Sosa Villalba,77785994,vlopez@example.com,+54 15 2560 0952,Merlo,Trámite,Ministerio de Desarrollo Social,Quiero inscribirme en el programa de microcréditos.,Alta,Pendiente,Teléfono
3e8f8c27-dcb1-42a9-8297-566b8888fa7b,2025-07-20,Francesca Bautista Ponce Lopez,51130986,fernandezciro@example.net,+54 9 3842 4255,Viedma,Queja,ARBA,"No puedo pagar los impuestos online, el sistema no funciona.",Alta,En proceso,Teléfono
78edff66-e22f-47bb-a611-3360d5b4fce9,2024-12-24,Juliana Delfina Mendoza,27025274,gonzalezsantino@example.com,+54 9 3757 4514,Merlo,Consulta,Ministerio de Salud,¿Cómo puedo inscribirme al programa de vacunación contra COVID-19?,Alta,Pendiente,Teléfono
a1c1c331-359a-4543-b79f-97023fdbe777,2024-11-22,Victoria Thiago Romero Moreno,46255495,bvega@example.com,+54 9 3177 7715,Ushuaia,Trámite,Ministerio de Desarrollo Social,Quiero inscribirme en el programa de microcréditos.,Media,Resuelta,Web
e4b825c4-e058-4c71-9891-edfd016960c2,2024-12-30,Mora Fernandez,53889410,thiagovillalba@example.com,+54 15 2386 5946,San Luis,Queja,Ministerio de Obras Públicas,La ruta 55 está en pésimo estado entre Corrientes y San Salvador de Jujuy.,Media,Resuelta,Presencial
e0a607da-089b-402d-80a6-8a7529c28ebd,2024-09-06,Miguel Angel Juana Rodriguez,49143093,thiago-lionel92@example.net,+54 15 2454 2647,Resistencia,Queja,Ministerio de Salud,Falta de medicamentos en el centro de salud de Santa Rosa. No tienen paracetamol.,Media,En proceso,Web
05ede2e0-6a49-43ec-bd1a-9067f2a12f26,2025-05-13,Pilar Salvador Ferreyra Silva,20208519,clara74@example.org,+54 9 3279 6800,Río Gallegos,Trámite,Ministerio de Educación,Necesito legalizar mi título universitario.,Alta,Resuelta,Teléfono
6e88000d-5691-4699-a096-225fc3f24658,2024-12-14,Violeta Ramirez,69389597,nguzman@example.com,+54 15 2891 3208,San Ferando del Valle de Catamarca,Queja,Ministerio de Desarrollo Social,Los trabajadores sociales no visitan Barrio Gomez desde hace tiempo.,Baja,Pendiente,Web
9580075f-7853-4ea9-a67d-72bb1682b015,2024-11-23,Luz Milagros Campos Gomez,67534913,gfernandez@example.org,+54 9 3177 8060,La Plata,Sugerencia,Registro de Personas,Propongo más oficinas de registro en el interior.,Alta,Pendiente,Presencial
d95f6d5c-438b-4af5-b1d9-a5e1f6e1e203,2025-04-25,Dr(a). Joaquin Torres,65811809,sofialopez@example.net,+54 9 3623 0806,Corrientes,Sugerencia,Registro de Personas,Propongo más oficinas de registro en el interior.,Media,Resuelta,Web
d01ab7e9-f7fb-4a34-a43f-747d4b564cde,2025-03-26,Nahiara Jazmin Miranda,96536393,thiago-leonel78@example.com,+54 15 2971 4017,Corrientes,Queja,Registro de Personas,El registro civil de Formosa no atiende en los horarios publicados.,Media,En proceso,Web
f41a699e-4005-4c6d-bbd2-638c962c1e27,2024-09-21,Benicio Bautista Herrera Martinez,44558396,diazelena@example.org,+54 9 3749 0131,San Miguel de Tucumán,Sugerencia,ARBA,Propongo más oficinas de ARBA en el interior.,Alta,En proceso,Web
2551757a-6a0a-4907-9334-2834686218b0,2024-10-10,Geronimo Ruiz,14269833,castillomateo-ezequiel@example.net,+54 15 2273 5283,Posadas,Trámite,Ministerio de Obras Públicas,Solicito permiso para obra en vía pública.,Baja,Pendiente,Web
099c7c8b-e36a-49da-a73f-2dc4d830e03a,2024-12-10,Dylan Benjamin Mendez,17403471,slopez@example.com,+54 15 2535 4397,Santa Rosa,Queja,Ministerio de Producción,No aprueban mi proyecto productivo hace 5 meses sin explicación.,Baja,En proceso,Presencial
1069c29a-5d7d-4704-bcca-82f1cdbf4c1a,2025-05-23,Victoria Valentino Sanchez Sanchez,68128117,valentino74@example.net,+54 15 2450 9599,Neuquén,Sugerencia,Ministerio de Producción,Deberían crear incubadoras de empresas tecnológicas.,Media,Pendiente,Presencial
139a66d1-1b42-427b-88e9-58694e49232b,2025-03-21,Pedro Muñoz Villalba,30382601,perezluz-maria@example.com,+54 9 3958 3060,Santiago del Estero,Trámite,Ministerio de Seguridad,Solicito certificado de antecedentes penales.,Baja,Pendiente,Email
3cbfb23d-0e1e-4d63-aabd-5e6851c5ce87,2024-12-13,Simon Sanchez,90794034,iledesma@example.org,+54 9 3589 6342,San Miguel de Tucumán,Sugerencia,Ministerio de Producción,Sería útil simplificar los trámites para emprendedores.,Alta,Resuelta,Email
124d455f-444d-44b6-9ff5-680bbb8c3b9c,2024-08-30,Benjamin Herrera Benitez,86183973,priscilarodriguez@example.org,+54 9 3535 7457,Formosa,Sugerencia,Ministerio de Educación,Sería bueno tener más talleres de oficios en las escuelas técnicas.,Baja,Pendiente,Presencial
2ca84b80-2bc0-40f4-b430-ebe15b76f4b3,2025-02-21,Benjamin Martín Torres Gimenez,99287192,lucerolorenzo@example.org,+54 9 3279 3649,Río Gallegos,Consulta,Ministerio de Educación,¿Cómo inscribo a mi hijo en el jardín de infantes de Santiago del Estero?,Baja,Resuelta,Email
dd180675-60a2-4bbb-abb5-cae79d5421e7,2025-05-10,Dr(a). Santino Ruiz,48953333,juarezabril@example.net,+54 15 2651 2326,Constitución,Trámite,Ministerio de Obras Públicas,Quiero denunciar una pérdida de agua en la vía pública.,Baja,Pendiente,Email
3846f1c6-e473-42fb-a016-789aef658692,2025-07-01,Dr(a). Martina Aguirre,42438085,juan-ignacio58@example.org,+54 9 3442 9319,Resistencia,Sugerencia,Ministerio de Seguridad,Propongo más patrullajes nocturnos en La Rioja.,Alta,Pendiente,Email
3a557c53-7578-47c4-acf5-6dfa5282a1aa,2024-11-12,Dr(a). Jazmin Cabrera,88930095,genarodiaz@example.org,+54 15 2591 4717,San Miguel de Tucumán,Sugerencia,Ministerio de Obras Públicas,Propongo instalar reductores de velocidad en centro comercial.,Media,Pendiente,Presencial
d62ef589-9a9a-4702-8cf3-61f818aee1f7,2025-05-16,Juana Roldan,50747001,barriosvictoria@example.org,+54 9 3369 7737,La Rioja,Consulta,Ministerio de Ambiente,¿Cómo denuncio un delito ambiental?,Baja,Pendiente,Presencial
40724f07-e7d0-43d1-b61d-7f937d960426,2025-06-15,Catalina Toledo Muñoz,67275142,pereyrasofia@example.net,+54 9 3201 0532,Chilecito,Sugerencia,Ministerio de Seguridad,Propongo más patrullajes nocturnos en Mendoza.,Media,Pendiente,Email
3ed072aa-32de-49cb-afba-80d91b1437d8,2024-12-04,Dr(a). Thiago Leonel Sosa,94044681,emma41@example.net,+54 9 3222 2532,Resistencia,Consulta,Ministerio de Seguridad,¿Cuáles son los requisitos para ingresar a la policía provincial?,Media,Resuelta,Presencial
4da912e1-769b-4848-8167-38820b218268,2025-02-23,Santiago Nicolas Nicolas Flores Guzman,95390279,sofia-belengonzalez@example.com,+54 9 3286 0474,Salta,Trámite,ARBA,Necesito certificado de libre deuda inmobiliaria.,Alta,Resuelta,Presencial
50b9b2fe-48c3-40eb-9862-097a98d18ce1,2025-06-06,Juan Ignacio Sosa Gonzalez,91039937,vrojas@example.net,+54 9 3381 7042,San Salvador de Jujuy,Queja,Ministerio de Salud,Demora excesiva en la atención en el hospital Hospital Municipal. Esperé 5 horas para ser atendido.,Baja,Resuelta,Teléfono
87d453a5-20b5-4d84-8929-a296b1f318f4,2025-05-19,Juan David Juan Bautista Cardozo,15233260,thiago11@example.org,+54 9 3781 1824,Bahía Blanca,Queja,ARBA,Me llegó una factura de patente automotor incorrecta.,Media,Resuelta,Web
d4320bae-ed0e-4d29-870c-715fe780dde0,2025-02-20,Catalina Sofia Martinez,58641092,ramosgael@example.net,+54 15 2436 8697,Mar del Plata,Trámite,Ministerio de Obras Públicas,Solicito permiso para obra en vía pública.,Media,Resuelta,Web
7a4d44ac-c143-4220-a564-dfd046cd1942,2025-01-15,Bianca Moreno,65320638,constantinocorrea@example.org,+54 9 3248 5740,Santa Rosa,Sugerencia,Ministerio de Obras Públicas,Sería útil crear más ciclovías en Posadas.,Baja,En proceso,Presencial
58504eed-f474-45f5-a1d3-a759400e84a0,2025-04-09,Sr(a). Martina Flores,36739515,pilarpaz@example.com,+54 15 2606 5384,Corrientes,Trámite,Ministerio de Ambiente,Solicito inspección ambiental en empresa Empresa Sanchez Ltd.,Alta,Resuelta,Email
1bf8d51b-5b21-4631-b309-5ddd1ecd0d16,2024-10-15,Dr(a). Mateo Benjamin Rojas,94685511,francisca49@example.net,+54 9 3863 2035,San Salvador de Jujuy,Sugerencia,Ministerio de Desarrollo Social,Deberían instalar más merenderos comunitarios.,Media,Pendiente,Web
2dccf649-ad5e-4b71-8f8b-dae3c221aa93,2024-09-25,Vicente Julia Martinez Rodriguez,58875517,velazquezjeremias@example.com,+54 9 3904 0024,San Miguel de Tucumán,Trámite,ARBA,Solicito exención de impuestos por discapacidad.,Alta,Resuelta,Presencial
7d0b56ff-2cd3-4cf3-91ff-34861943d70f,2024-12-07,Tiziano Benjamin Suarez Lopez,41837210,floresbenicio@example.net,+54 9 3410 5598,Mendoza,Trámite,Ministerio de Ambiente,Solicito evaluación de impacto ambiental para mi proyecto.,Baja,Pendiente,Presencial
1a68f6dd-0dea-4b5b-ab2e-78c6a69331df,2025-06-05,Maria Victoria Martín Perez,66317885,milenabarrios@example.net,+54 15 2660 2910,Mar del Plata,Sugerencia,Ministerio de Obras Públicas,Sugiero mejorar el drenaje pluvial en Barrio Fernandez.,Media,Pendiente,Teléfono
5a266cb5-3d3a-4c52-9295-c505b4de4b45,2025-04-24,Josefina Gomez,35842687,martinarodriguez@example.org,+54 15 2730 8147,Comodoro Rivadavia,Consulta,Ministerio de Seguridad,¿Qué documentos necesito para tramitar el DNI?,Alta,Resuelta,Email
17bf21f6-09f4-4528-80f3-61271dbf6560,2025-01-11,Candelaria Cordoba Acosta,56985432,gutierrezsebastian@example.net,+54 15 2919 0578,Rosario,Consulta,Ministerio de Producción,¿Qué requisitos necesito para habilitar un comercio?,Media,Pendiente,Presencial
cf3a102b-4215-40d1-900e-fb081b5787e6,2024-12-12,Octavio Roldan,17705532,tperalta@example.net,+54 9 3243 1295,Constitución,Trámite,Registro de Personas,Solicito rectificación de datos en mi DNI.,Baja,En proceso,Presencial
4aac0b8c-fc41-4727-b16b-d1a98be182f3,2024-09-29,Benjamin Bianca Ramos Rodriguez,12378476,gescobar@example.org,+54 9 3983 0504,Corrientes,Trámite,Ministerio de Salud,Necesito renovar mi credencial de obra social provincial.,Media,Resuelta,Email
7f4e16f1-eaf1-46e0-92d1-9b9950e6b995,2024-09-06,Thiago Ignacio Garcia,43425375,benjamin-ezequielmartinez@example.net,+54 15 2710 6953,Santa Rosa,Sugerencia,ARBA,Propongo más oficinas de ARBA en el interior.,Alta,Pendiente,Email
6f7d118a-0f2c-4dd4-a750-6ceb08f9beea,2024-11-27,Benjamin Emma Torres,41159527,ygarcia@example.com,+54 15 2818 7846,Rawson,Queja,Ministerio de Seguridad,La comisaría 59 no atiende las 24 horas como debería.,Baja,En proceso,Web
9ff404d0-bcce-4204-8012-cdedb686efb7,2024-11-28,Jeremias Lola Lopez,40900667,bautistaortiz@example.com,+54 9 3895 5339,San Juan,Sugerencia,Ministerio de Educación,Sería bueno tener más talleres de oficios en las escuelas técnicas.,Media,En proceso,Presencial
0ebea012-8fed-49a2-9179-c13040ff459d,2025-06-25,Sr(a). Valentino Fernandez,68317391,juana73@example.com,+54 9 3162 1373,Río Gallegos,Sugerencia,Ministerio de Seguridad,Sería útil instalar cámaras de seguridad en estación de tren.,Baja,En proceso,Web
0e6c04f3-9127-409f-b3b0-a02308ae09a8,2025-03-25,Lautaro Ezequiel Julieta Gomez,48296449,rojasmateo@example.net,+54 15 2645 0280,Ushuaia,Consulta,Ministerio de Seguridad,¿Cómo puedo denunciar un robo online?,Media,Pendiente,Presencial
86b4b86c-e51b-406a-8f66-0f761b2c0050,2024-09-18,Thiago Leonel Joaquina Rodriguez Campos,19420676,felipe13@example.org,+54 9 3979 1768,Rosario,Queja,Ministerio de Salud,No hay ambulancias disponibles en Neuquén. Es una emergencia sanitaria.,Baja,En proceso,Teléfono
82a69336-fa8c-47a7-b73c-9da854123293,2024-11-09,Jazmín Thiago Medina Martinez,51083402,pcastro@example.net,+54 9 3847 2049,Santa Rosa,Consulta,Ministerio de Producción,¿Qué requisitos necesito para habilitar un comercio?,Alta,Resuelta,Teléfono
092541a0-d056-42e2-8c44-a3c7e6804f57,2024-09-02,Agustín Santino Romero,49394725,pmunoz@example.org,+54 15 2205 3471,Viedma,Trámite,Ministerio de Educación,Quiero inscribirme en los cursos de capacitación docente.,Media,En proceso,Web
eb70dfed-4172-488d-a33f-618993af32f1,2025-08-04,Thiago Agustin Pedro Luna Vega,43344073,tiziano56@example.org,+54 9 3696 9802,La Plata,Trámite,ARBA,Quiero transferir la titularidad de un vehículo.,Baja,Pendiente,Web
dbc75415-7d21-4907-8547-e74901e648ba,2025-02-16,Thiago Nahuel Sanchez Lopez,12459744,juan-cruzayala@example.com,+54 15 2106 6383,Ushuaia,Consulta,Ministerio de Desarrollo Social,¿Dónde puedo inscribirme en los cursos de capacitación laboral?,Media,Pendiente,Web
15777611-151a-4c4d-9a2d-add9b261911b,2025-03-09,Alma Jazmin Fernandez,57401900,vgimenez@example.net,+54 15 2520 0642,San Ferando del Valle de Catamarca,Sugerencia,ARBA,Propongo más oficinas de ARBA en el interior.,Baja,Resuelta,Email
d7806254-3480-46f6-92ec-ace8b104b7f5,2025-04-26,Simon Thiago Cordoba,13291381,martinafernandez@example.net,+54 15 2306 6136,Santa Rosa,Trámite,Ministerio de Producción,Solicito subsidio para compra de maquinaria agrícola.,Media,Resuelta,Email
6d40116c-14c8-4662-af61-b38e5dcf01ba,2024-11-30,Geronimo Mateo Coronel,17669875,simon38@example.net,+54 15 2763 5385,Bahía Blanca,Queja,Ministerio de Ambiente,Empresa Empresa Acuña-Nuñez contamina el aire sin control en San Juan.,Alta,En proceso,Email
8b55c86d-5a4d-459c-a6a7-7539d15c9546,2024-11-18,Catalina Sofia Gonzalez Cordoba,50120179,catalinamunoz@example.net,+54 9 3781 7924,Santiago del Estero,Queja,Ministerio de Seguridad,La comisaría 20 no atiende las 24 horas como debería.,Alta,Resuelta,Teléfono
4c45a26c-c812-4407-9a02-9315c9e3d982,2024-11-16,Santino Máximo Gutierrez,98417568,morenomaria-paz@example.org,+54 15 2892 8009,Santa Fe,Sugerencia,ARBA,Sería útil mejorar el sistema de turnos online.,Baja,En proceso,Email
8a5dbf8d-fc2a-4bdf-884c-106e7f9034d5,2024-10-20,Samuel Benjamin Rodriguez Lopez,49676936,gomezbautista@example.org,+54 9 3207 9868,La Rioja,Sugerencia,Registro de Personas,Sugiero turnos de tarde para personas que trabajan.,Alta,Resuelta,Teléfono
106be747-1a33-44ce-a4bc-8ee5fe544980,2024-08-25,Dr(a). Micaela Castillo,23523403,isabellajuarez@example.net,+54 9 3174 8985,Salta,Trámite,Registro de Personas,Solicito rectificación de datos en mi DNI.,Media,Resuelta,Teléfono
f8268b30-4ffe-4f5a-bb53-a1be9387b6f1,2025-04-29,Sr(a). Geronimo Toledo,67069132,joaquinperez@example.com,+54 15 2893 5010,Comodoro Rivadavia,Consulta,Ministerio de Desarrollo Social,¿Dónde puedo inscribirme en los cursos de capacitación laboral?,Baja,Resuelta,Web
7fea2908-4a67-4d98-b207-ff147d2735f1,2024-10-22,Vicente Sebastian Aguirre,29405157,hlopez@example.com,+54 9 3163 2161,Resistencia,Consulta,Ministerio de Obras Públicas,¿Cómo solicito conexión de agua potable para mi barrio?,Baja,Pendiente,Web
4ec5d468-4729-43e8-b130-01909cf491d4,2025-02-08,Dr(a). Mateo Garcia,69997338,carrizovalentina@example.org,+54 9 3863 4232,Neuquén,Trámite,Ministerio de Educación,Solicito constancia de alumno regular para mi hijo.,Baja,Pendiente,Presencial
7a6b756a-8b8c-455b-8ecf-a1b767537f69,2025-02-08,Camila Herrera Rodriguez,25138692,luana42@example.net,+54 15 2560 7094,San Luis,Consulta,ARBA,¿Cómo puedo adherirme al débito automático para impuestos?,Media,Resuelta,Web
b2f57118-35bb-47b2-8c20-47c39578094e,2025-01-21,Zoe Valentina Guillermina Luna Torres,78993073,qmedina@example.com,+54 15 2423 7403,Constitución,Sugerencia,Ministerio de Educación,Sería bueno tener más talleres de oficios en las escuelas técnicas.,Alta,En proceso,Teléfono
206f8c50-5d06-43b1-9d6c-4452970a2f71,2024-08-22,Ivan Ian Fernandez Cordoba,82597960,alvarezthiago@example.net,+54 9 3880 1774,Salta,Queja,Ministerio de Desarrollo Social,No recibí la ayuda social prometida hace 8 meses.,Baja,Resuelta,Web
809b4e9a-52e2-4f93-b6a0-72972eb1c063,2024-10-17,Thiago Pedro Avila Rios,17571779,catalinasuarez@example.com,+54 9 3860 9691,Corrientes,Trámite,Ministerio de Obras Públicas,Solicito permiso para obra en vía pública.,Media,Resuelta,Web
007800dc-8e87-413e-953f-1e9600a684d7,2024-10-07,Sr(a). Manuel Martinez,46618679,benjaminfigueroa@example.net,+54 15 2944 8936,Rawson,Consulta,Ministerio de Obras Públicas,¿Cuál es el cronograma de obras para la ruta 85?,Baja,Resuelta,Email
5847c044-9f17-479f-914b-f809f308e891,2024-09-13,Valentina  Lorenzo Rodriguez,74550053,mmartinez@example.org,+54 15 2104 0265,Merlo,Consulta,Ministerio de Obras Públicas,¿Qué empresa se encarga del mantenimiento de semáforos?,Media,Pendiente,Web
f227051f-bfe9-4e60-8141-3c2274e0ffb6,2024-12-02,Mia Morena Santiago Castillo Gonzalez,36613245,qramos@example.com,+54 15 2281 0929,Bahía Blanca,Trámite,Ministerio de Desarrollo Social,Solicito asistencia económica por situación de vulnerabilidad.,Baja,Pendiente,Email
88b0db43-0016-4e99-8bdf-c72e6bb82cbc,2024-10-13,Isabella Blanco,38653566,wperez@example.com,+54 9 3686 3808,Corrientes,Trámite,Ministerio de Ambiente,Solicito evaluación de impacto ambiental para mi proyecto.,Media,Resuelta,Web
d18db50f-16b5-4b1f-b856-cc26574cabd2,2025-07-19,Dr(a). Matias Lopez,24337917,thiago-agustinfernandez@example.net,+54 9 3118 1100,San Juan,Sugerencia,Ministerio de Obras Públicas,Deberían construir más paradas de colectivo techadas.,Baja,Resuelta,Web
d9514664-6da1-4e3a-96b8-b7ccd83b59f1,2025-04-14,Tiziano Benjamin Diaz,22237514,santiago-benjaminramirez@example.org,+54 15 2665 9385,San Juan,Consulta,Ministerio de Desarrollo Social,¿Qué requisitos necesito para acceder a la vivienda social?,Media,En proceso,Presencial
41c1abce-5de3-4544-8ac9-2475a7a7f108,2025-05-06,Sr(a). Luciano Benjamin Chavez,83628089,julietarios@example.org,+54 9 3814 8366,Rawson,Queja,Ministerio de Producción,No aprueban mi proyecto productivo hace 2 meses sin explicación.,Baja,Resuelta,Presencial
1d06ca8e-2ce5-4ee2-b1d2-59b3228c6ded,2024-09-30,Martina Sosa,90993329,dgomez@example.org,+54 9 3327 3373,Resistencia,Sugerencia,Ministerio de Educación,Deberían instalar wifi gratuito en todas las escuelas públicas.,Alta,Resuelta,Presencial
28900e6d-3972-4f1a-ab71-5ea81ee51d2b,2025-04-02,Delfina Villalba,29922495,lhernandez@example.com,+54 9 3250 3428,La Plata,Sugerencia,Registro de Personas,Deberían modernizar el sistema de seguimiento de trámites.,Media,Resuelta,Web
762a0634-4bb0-4534-b232-ce0a2cb5e489,2025-05-25,Clara Gonzalez,94818233,vquiroga@example.com,+54 15 2258 8000,La Rioja,Consulta,Ministerio de Desarrollo Social,¿Cómo me inscribo en el programa de asistencia alimentaria?,Alta,En proceso,Presencial
d39497b8-c2a2-40f3-b348-622dde5ced4d,2025-05-11,Paula Diaz,88291015,moraleslucia@example.com,+54 9 3772 8187,La Rioja,Sugerencia,ARBA,Deberían crear una app móvil para consultas rápidas.,Baja,En proceso,Teléfono
c0f4f4d7-225c-450b-8461-0fb712a7f000,2025-05-05,Dr(a). Mateo Silva,90982299,alma-mialopez@example.org,+54 9 3112 6475,San Ferando del Valle de Catamarca,Trámite,Ministerio de Educación,Quiero inscribirme en los cursos de capacitación docente.,Baja,En proceso,Teléfono
6927b476-9639-4c11-88df-7b0d756c0867,2025-04-19,Jeremias Olivia Gutierrez Martinez,93961852,florencia57@example.org,+54 15 2935 8784,Formosa,Trámite,Ministerio de Seguridad,Solicito constancia de domicilio para trámites bancarios.,Baja,En proceso,Web
d76677b6-9854-416d-93be-6eba5189baf5,2024-09-29,Dr(a). Clara Flores,47576983,ezequielcampos@example.net,+54 9 3356 4516,La Rioja,Sugerencia,Ministerio de Ambiente,Sugiero controles más estrictos a las industrias contaminantes.,Baja,Pendiente,Teléfono
